"problem_id","problem_name","keywords","office_id","status","adminReply","createdAt","createdBy","source"
"4687","Library support process for third year","library, book, support, third year","8","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4688","Course portal for third year students","course, academic, portal, third year","9","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4689","fourth year exam form details","exam, examination, form, fourth year","10","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4690","How to registration attendance for fourth year","attendance, registration, fourth year","11","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4691","Teacher renewal query for fourth year","teacher, faculty, renewal, fourth year","12","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4692","Counselling cancellation for final year students","counselling, support, cancellation, final year","13","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4693","final year technical verification support","technical, it, portal, verification, final year","14","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4694","How to apply issuance placement for final year","placement, internship, issuance, final year","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4695","Admission query query for postgraduate","admission, enrollment, query, postgraduate","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4696","Timetable assistance for postgraduate students","timetable, schedule, assistance, postgraduate","17","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4697","postgraduate safety guidance campus","safety, security, guidance, postgraduate","18","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4698","How to access timing for PhD","canteen, sports, campus, timing, PhD","19","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4699","Grievance contact query for PhD","complaint, grievance, contact, PhD","20","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4700","ID Card policy for PhD students","id card, fee, PhD","1","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4701","law fee payment rebate","fee, payment, rebate, law","2","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4702","How to apply scholarship refund for law","scholarship, financial aid, refund, law","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4703","law submission document issuance","certificate, bonafide, submission, law","4","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4704","Hostel correction for pharmacy students","hostel, accommodation, correction, pharmacy","5","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4705","pharmacy bus update details","bus, transport, update, pharmacy","6","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4706","How to get notification medical facility for pharmacy","medical, health, notification, pharmacy","7","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4707","Library approval process for engineering","library, book, approval, engineering","8","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4708","Course rejection for engineering students","course, academic, rejection, engineering","9","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4709","engineering exam appeal details","exam, examination, appeal, engineering","10","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4710","How to access attendance for management","attendance, access, management","11","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4711","Teacher process query for management","teacher, faculty, process, management","12","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4712","Counselling application for management students","counselling, support, application, management","13","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4713","architecture technical request support","technical, it, portal, request, architecture","14","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4714","How to apply complaint placement for architecture","placement, internship, complaint, architecture","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4715","Admission details query for architecture","admission, enrollment, details, architecture","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4716","Timetable information for journalism students","timetable, schedule, information, journalism","17","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4717","journalism safety support campus","safety, security, support, journalism","18","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4718","How to access portal for journalism","canteen, sports, campus, portal, journalism","19","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4719","Grievance form query for education","complaint, grievance, form, education","20","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4720","ID Card policy for education students","id card, registration, education","1","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4721","education fee payment renewal","fee, payment, renewal, education","2","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4722","How to apply scholarship cancellation for agriculture","scholarship, financial aid, cancellation, agriculture","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4723","agriculture verification document issuance","certificate, bonafide, verification, agriculture","4","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4724","Hostel issuance for agriculture students","hostel, accommodation, issuance, agriculture","5","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4725","science bus query details","bus, transport, query, science","6","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4726","How to get assistance medical facility for science","medical, health, assistance, science","7","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4727","Library guidance process for science","library, book, guidance, science","8","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4728","Course timing for arts students","course, academic, timing, arts","9","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4729","arts exam contact details","exam, examination, contact, arts","10","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4730","How to fee attendance for arts","attendance, fee, arts","11","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4731","Teacher rebate query for commerce","teacher, faculty, rebate, commerce","12","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4732","Counselling refund for commerce students","counselling, support, refund, commerce","13","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4733","commerce technical submission support","technical, it, portal, submission, commerce","14","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4734","How to apply correction placement for hotel management","placement, internship, correction, hotel management","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4735","Admission update query for hotel management","admission, enrollment, update, hotel management","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4736","Timetable notification for hotel management students","timetable, schedule, notification, hotel management","17","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4737","distance safety approval campus","safety, security, approval, distance","18","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4738","How to access rejection for distance","canteen, sports, campus, rejection, distance","19","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4739","Grievance appeal query for distance","complaint, grievance, appeal, distance","20","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4740","ID Card policy for evening batch students","id card, access, evening batch","1","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4741","evening batch fee payment process","fee, payment, process, evening batch","2","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4742","How to apply scholarship application for evening batch","scholarship, financial aid, application, evening batch","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4743","part-time request document issuance","certificate, bonafide, request, part-time","4","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4744","Hostel complaint for part-time students","hostel, accommodation, complaint, part-time","5","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4745","part-time bus details details","bus, transport, details, part-time","6","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4746","How to get information medical facility for international","medical, health, information, international","7","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4747","Library support process for international","library, book, support, international","8","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4748","Course portal for international students","course, academic, portal, international","9","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4749","exchange program exam form details","exam, examination, form, exchange program","10","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4750","How to registration attendance for exchange program","attendance, registration, exchange program","11","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4751","Teacher renewal query for exchange program","teacher, faculty, renewal, exchange program","12","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4752","Counselling cancellation for NRI students","counselling, support, cancellation, NRI","13","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4753","NRI technical verification support","technical, it, portal, verification, NRI","14","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4754","How to apply issuance placement for NRI","placement, internship, issuance, NRI","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4755","Admission query query for foreign","admission, enrollment, query, foreign","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4756","Timetable assistance for foreign students","timetable, schedule, assistance, foreign","17","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4757","foreign safety guidance campus","safety, security, guidance, foreign","18","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4758","How to access timing for differently-abled","canteen, sports, campus, timing, differently-abled","19","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4759","Grievance contact query for differently-abled","complaint, grievance, contact, differently-abled","20","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4760","ID Card policy for differently-abled students","id card, fee, differently-abled","1","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4761","sports quota fee payment rebate","fee, payment, rebate, sports quota","2","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4762","How to apply scholarship refund for sports quota","scholarship, financial aid, refund, sports quota","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4763","sports quota submission document issuance","certificate, bonafide, submission, sports quota","4","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4764","Hostel correction for EWS students","hostel, accommodation, correction, EWS","5","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4765","EWS bus update details","bus, transport, update, EWS","6","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4766","How to get notification medical facility for EWS","medical, health, notification, EWS","7","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4767","Library approval process for SC ST OBC","library, book, approval, SC ST OBC","8","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4768","Course rejection for SC ST OBC students","course, academic, rejection, SC ST OBC","9","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4769","SC ST OBC exam appeal details","exam, examination, appeal, SC ST OBC","10","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4770","How to access attendance for lateral entry","attendance, access, lateral entry","11","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4771","Teacher process query for lateral entry","teacher, faculty, process, lateral entry","12","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4772","Counselling application for lateral entry students","counselling, support, application, lateral entry","13","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4773","sponsored technical request support","technical, it, portal, request, sponsored","14","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4774","How to apply complaint placement for sponsored","placement, internship, complaint, sponsored","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4775","Admission details query for sponsored","admission, enrollment, details, sponsored","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4776","Timetable information for dual degree students","timetable, schedule, information, dual degree","17","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4777","dual degree safety support campus","safety, security, support, dual degree","18","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4778","How to access portal for dual degree","canteen, sports, campus, portal, dual degree","19","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4779","Grievance form query for hostel","complaint, grievance, form, hostel","20","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4780","ID Card policy for hostel students","id card, registration, hostel","1","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4781","hostel fee payment renewal","fee, payment, renewal, hostel","2","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4782","How to apply scholarship cancellation for day scholar","scholarship, financial aid, cancellation, day scholar","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4783","day scholar verification document issuance","certificate, bonafide, verification, day scholar","4","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4784","Hostel issuance for day scholar students","hostel, accommodation, issuance, day scholar","5","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4785","girl bus query details","bus, transport, query, girl","6","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4786","How to get assistance medical facility for girl","medical, health, assistance, girl","7","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4787","Library guidance process for girl","library, book, guidance, girl","8","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4788","Course timing for boy students","course, academic, timing, boy","9","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4789","boy exam contact details","exam, examination, contact, boy","10","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4790","How to fee attendance for boy","attendance, fee, boy","11","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4791","Teacher rebate query for minority","teacher, faculty, rebate, minority","12","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4792","Counselling refund for minority students","counselling, support, refund, minority","13","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4793","minority technical submission support","technical, it, portal, submission, minority","14","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4794","How to apply correction placement for research scholar","placement, internship, correction, research scholar","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4795","Admission update query for research scholar","admission, enrollment, update, research scholar","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4796","Timetable notification for research scholar students","timetable, schedule, notification, research scholar","17","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4797","teaching assistant safety approval campus","safety, security, approval, teaching assistant","18","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4798","How to access rejection for teaching assistant","canteen, sports, campus, rejection, teaching assistant","19","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4799","Grievance appeal query for teaching assistant","complaint, grievance, appeal, teaching assistant","20","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4800","ID Card policy for first year students","id card, access, first year","1","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4801","first year fee payment process","fee, payment, process, first year","2","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4802","How to apply scholarship application for first year","scholarship, financial aid, application, first year","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4803","second year request document issuance","certificate, bonafide, request, second year","4","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4804","Hostel complaint for second year students","hostel, accommodation, complaint, second year","5","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4805","second year bus details details","bus, transport, details, second year","6","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4806","How to get information medical facility for third year","medical, health, information, third year","7","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4807","Library support process for third year","library, book, support, third year","8","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4808","Course portal for third year students","course, academic, portal, third year","9","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4809","fourth year exam form details","exam, examination, form, fourth year","10","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4810","How to registration attendance for fourth year","attendance, registration, fourth year","11","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4811","Teacher renewal query for fourth year","teacher, faculty, renewal, fourth year","12","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4812","Counselling cancellation for final year students","counselling, support, cancellation, final year","13","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4813","final year technical verification support","technical, it, portal, verification, final year","14","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4814","How to apply issuance placement for final year","placement, internship, issuance, final year","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4815","Admission query query for postgraduate","admission, enrollment, query, postgraduate","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4816","Timetable assistance for postgraduate students","timetable, schedule, assistance, postgraduate","17","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4817","postgraduate safety guidance campus","safety, security, guidance, postgraduate","18","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4818","How to access timing for PhD","canteen, sports, campus, timing, PhD","19","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4819","Grievance contact query for PhD","complaint, grievance, contact, PhD","20","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4820","ID Card policy for PhD students","id card, fee, PhD","1","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4821","law fee payment rebate","fee, payment, rebate, law","2","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4822","How to apply scholarship refund for law","scholarship, financial aid, refund, law","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4823","law submission document issuance","certificate, bonafide, submission, law","4","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4824","Hostel correction for pharmacy students","hostel, accommodation, correction, pharmacy","5","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4825","pharmacy bus update details","bus, transport, update, pharmacy","6","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4826","How to get notification medical facility for pharmacy","medical, health, notification, pharmacy","7","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4827","Library approval process for engineering","library, book, approval, engineering","8","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4828","Course rejection for engineering students","course, academic, rejection, engineering","9","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4829","engineering exam appeal details","exam, examination, appeal, engineering","10","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4830","How to access attendance for management","attendance, access, management","11","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4831","Teacher process query for management","teacher, faculty, process, management","12","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4832","Counselling application for management students","counselling, support, application, management","13","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4833","architecture technical request support","technical, it, portal, request, architecture","14","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4834","How to apply complaint placement for architecture","placement, internship, complaint, architecture","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4835","Admission details query for architecture","admission, enrollment, details, architecture","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4836","Timetable information for journalism students","timetable, schedule, information, journalism","17","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4837","journalism safety support campus","safety, security, support, journalism","18","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4838","How to access portal for journalism","canteen, sports, campus, portal, journalism","19","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4839","Grievance form query for education","complaint, grievance, form, education","20","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4840","ID Card policy for education students","id card, registration, education","1","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4841","education fee payment renewal","fee, payment, renewal, education","2","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4842","How to apply scholarship cancellation for agriculture","scholarship, financial aid, cancellation, agriculture","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4843","agriculture verification document issuance","certificate, bonafide, verification, agriculture","4","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4844","Hostel issuance for agriculture students","hostel, accommodation, issuance, agriculture","5","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4845","science bus query details","bus, transport, query, science","6","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4846","How to get assistance medical facility for science","medical, health, assistance, science","7","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4847","Library guidance process for science","library, book, guidance, science","8","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4848","Course timing for arts students","course, academic, timing, arts","9","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4849","arts exam contact details","exam, examination, contact, arts","10","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4850","How to fee attendance for arts","attendance, fee, arts","11","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4851","Teacher rebate query for commerce","teacher, faculty, rebate, commerce","12","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4852","Counselling refund for commerce students","counselling, support, refund, commerce","13","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4853","commerce technical submission support","technical, it, portal, submission, commerce","14","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4854","How to apply correction placement for hotel management","placement, internship, correction, hotel management","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4855","Admission update query for hotel management","admission, enrollment, update, hotel management","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4856","Timetable notification for hotel management students","timetable, schedule, notification, hotel management","17","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4857","distance safety approval campus","safety, security, approval, distance","18","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4858","How to access rejection for distance","canteen, sports, campus, rejection, distance","19","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4859","Grievance appeal query for distance","complaint, grievance, appeal, distance","20","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4860","ID Card policy for evening batch students","id card, access, evening batch","1","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4861","evening batch fee payment process","fee, payment, process, evening batch","2","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4862","How to apply scholarship application for evening batch","scholarship, financial aid, application, evening batch","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4863","part-time request document issuance","certificate, bonafide, request, part-time","4","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4864","Hostel complaint for part-time students","hostel, accommodation, complaint, part-time","5","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4865","part-time bus details details","bus, transport, details, part-time","6","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4866","How to get information medical facility for international","medical, health, information, international","7","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4867","Library support process for international","library, book, support, international","8","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4868","Course portal for international students","course, academic, portal, international","9","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4869","exchange program exam form details","exam, examination, form, exchange program","10","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4870","How to registration attendance for exchange program","attendance, registration, exchange program","11","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4871","Teacher renewal query for exchange program","teacher, faculty, renewal, exchange program","12","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4872","Counselling cancellation for NRI students","counselling, support, cancellation, NRI","13","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4873","NRI technical verification support","technical, it, portal, verification, NRI","14","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4874","How to apply issuance placement for NRI","placement, internship, issuance, NRI","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4875","Admission query query for foreign","admission, enrollment, query, foreign","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4876","Timetable assistance for foreign students","timetable, schedule, assistance, foreign","17","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4877","foreign safety guidance campus","safety, security, guidance, foreign","18","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4878","How to access timing for differently-abled","canteen, sports, campus, timing, differently-abled","19","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4879","Grievance contact query for differently-abled","complaint, grievance, contact, differently-abled","20","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4880","ID Card policy for differently-abled students","id card, fee, differently-abled","1","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4881","sports quota fee payment rebate","fee, payment, rebate, sports quota","2","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4882","How to apply scholarship refund for sports quota","scholarship, financial aid, refund, sports quota","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4883","sports quota submission document issuance","certificate, bonafide, submission, sports quota","4","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4884","Hostel correction for EWS students","hostel, accommodation, correction, EWS","5","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4885","EWS bus update details","bus, transport, update, EWS","6","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4886","How to get notification medical facility for EWS","medical, health, notification, EWS","7","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4887","Library approval process for SC ST OBC","library, book, approval, SC ST OBC","8","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4888","Course rejection for SC ST OBC students","course, academic, rejection, SC ST OBC","9","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4889","SC ST OBC exam appeal details","exam, examination, appeal, SC ST OBC","10","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4890","How to access attendance for lateral entry","attendance, access, lateral entry","11","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4891","Teacher process query for lateral entry","teacher, faculty, process, lateral entry","12","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4892","Counselling application for lateral entry students","counselling, support, application, lateral entry","13","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4893","sponsored technical request support","technical, it, portal, request, sponsored","14","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4894","How to apply complaint placement for sponsored","placement, internship, complaint, sponsored","15","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4895","Admission details query for sponsored","admission, enrollment, details, sponsored","16","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4896","Timetable information for dual degree students","timetable, schedule, information, dual degree","17","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4897","dual degree safety support campus","safety, security, support, dual degree","18","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4898","How to access portal for dual degree","canteen, sports, campus, portal, dual degree","19","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4899","Grievance form query for hostel","complaint, grievance, form, hostel","20","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4900","ID Card policy for hostel students","id card, registration, hostel","1","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4901","hostel fee payment renewal","fee, payment, renewal, hostel","2","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4902","How to apply scholarship cancellation for day scholar","scholarship, financial aid, cancellation, day scholar","3","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4903","day scholar verification document issuance","certificate, bonafide, verification, day scholar","4","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4904","Hostel issuance for day scholar students","hostel, accommodation, issuance, day scholar","5","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4905","girl bus query details","bus, transport, query, girl","6","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4906","How to get assistance medical facility for girl","medical, health, assistance, girl","7","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4907","Library guidance process for girl","library, book, guidance, girl","8","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4908","Course timing for boy students","course, academic, timing, boy","9","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4909","boy exam contact details","exam, examination, contact, boy","10","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
"4910","How to fee attendance for boy","attendance, fee, boy","11","unsolved",NULL,"2026-04-06 15:25:07",NULL,"system"
